2024-04-11 02:29:30,226 INFO    StreamThr :21924 [internal.py:wandb_internal():86] W&B internal server running at pid: 21924, started at: 2024-04-11 02:29:30.225743
2024-04-11 02:29:39,897 DEBUG   SenderThread:21924 [sender.py:send():378] send: exit
2024-04-11 02:29:39,897 INFO    SenderThread:21924 [sender.py:send_exit():585] handling exit code: 1
2024-04-11 02:29:39,897 INFO    SenderThread:21924 [sender.py:send_exit():587] handling runtime: 9
2024-04-11 02:29:39,898 INFO    SenderThread:21924 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-04-11 02:29:39,899 INFO    SenderThread:21924 [sender.py:send_exit():593] send defer
2024-04-11 02:29:39,899 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:39,899 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-11 02:29:39,899 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:39,899 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 0
2024-04-11 02:29:39,899 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 1
2024-04-11 02:29:39,899 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:39,899 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-11 02:29:39,899 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:39,899 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 1
2024-04-11 02:29:39,899 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 2
2024-04-11 02:29:39,899 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:39,899 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-11 02:29:39,899 INFO    HandlerThread:21924 [system_monitor.py:finish():203] Stopping system monitor
2024-04-11 02:29:39,899 INFO    HandlerThread:21924 [interfaces.py:finish():202] Joined cpu monitor
2024-04-11 02:29:39,899 DEBUG   SystemMonitor:21924 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-11 02:29:39,899 DEBUG   SystemMonitor:21924 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-11 02:29:39,899 DEBUG   SystemMonitor:21924 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-11 02:29:39,899 INFO    HandlerThread:21924 [interfaces.py:finish():202] Joined disk monitor
2024-04-11 02:29:39,953 INFO    HandlerThread:21924 [interfaces.py:finish():202] Joined gpu monitor
2024-04-11 02:29:39,953 INFO    HandlerThread:21924 [interfaces.py:finish():202] Joined memory monitor
2024-04-11 02:29:39,953 INFO    HandlerThread:21924 [interfaces.py:finish():202] Joined network monitor
2024-04-11 02:29:39,953 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:39,953 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 2
2024-04-11 02:29:39,953 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 3
2024-04-11 02:29:39,953 DEBUG   SenderThread:21924 [sender.py:send():378] send: stats
2024-04-11 02:29:39,957 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:39,957 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-11 02:29:39,957 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:39,957 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 3
2024-04-11 02:29:39,957 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 4
2024-04-11 02:29:39,957 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:39,957 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-11 02:29:39,957 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:39,957 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 4
2024-04-11 02:29:39,957 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 5
2024-04-11 02:29:39,957 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:39,957 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-11 02:29:39,957 DEBUG   SenderThread:21924 [sender.py:send():378] send: summary
2024-04-11 02:29:39,957 INFO    SenderThread:21924 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-04-11 02:29:39,957 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:39,957 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 5
2024-04-11 02:29:39,957 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 6
2024-04-11 02:29:39,957 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:39,957 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-11 02:29:39,957 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:39,957 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 6
2024-04-11 02:29:39,957 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: status_report
2024-04-11 02:29:40,156 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 7
2024-04-11 02:29:40,156 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:40,156 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-11 02:29:40,156 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:40,156 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 7
2024-04-11 02:29:40,841 INFO    Thread-16 :21924 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\config.yaml
2024-04-11 02:29:40,841 INFO    Thread-16 :21924 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\wandb-summary.json
2024-04-11 02:29:40,902 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-11 02:29:41,847 INFO    Thread-16 :21924 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\output.log
2024-04-11 02:29:41,904 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 8
2024-04-11 02:29:41,904 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: poll_exit
2024-04-11 02:29:41,904 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:41,904 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-11 02:29:41,904 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:41,904 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 8
2024-04-11 02:29:41,904 INFO    SenderThread:21924 [job_builder.py:build():298] Attempting to build job artifact
2024-04-11 02:29:41,911 INFO    SenderThread:21924 [job_builder.py:_get_source_type():428] is repo sourced job
2024-04-11 02:29:41,994 INFO    SenderThread:21924 [job_builder.py:build():404] adding wandb-job metadata file
2024-04-11 02:29:42,017 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 9
2024-04-11 02:29:42,017 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:42,017 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-11 02:29:42,017 DEBUG   SenderThread:21924 [sender.py:send():378] send: artifact
2024-04-11 02:29:42,852 INFO    Thread-16 :21924 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\output.log
2024-04-11 02:29:42,903 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-11 02:29:42,903 INFO    SenderThread:21924 [sender.py:send_artifact():1443] sent artifact job-https___github.com_dongspam0209_traffic_light_control_DQN.git_training_main.py - {'id': 'QXJ0aWZhY3Q6NzkxODEzOTA3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MDI0ODM0OQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzkxODEzOTA3', 'versionIndex': 9}}}
2024-04-11 02:29:42,903 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:42,903 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 9
2024-04-11 02:29:42,903 INFO    SenderThread:21924 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-11 02:29:43,861 INFO    SenderThread:21924 [dir_watcher.py:finish():388] scan: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files
2024-04-11 02:29:43,861 INFO    SenderThread:21924 [dir_watcher.py:finish():402] scan save: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\conda-environment.yaml conda-environment.yaml
2024-04-11 02:29:43,861 INFO    SenderThread:21924 [dir_watcher.py:finish():402] scan save: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\config.yaml config.yaml
2024-04-11 02:29:43,871 INFO    SenderThread:21924 [dir_watcher.py:finish():402] scan save: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\output.log output.log
2024-04-11 02:29:43,878 INFO    SenderThread:21924 [dir_watcher.py:finish():402] scan save: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\requirements.txt requirements.txt
2024-04-11 02:29:43,886 INFO    SenderThread:21924 [dir_watcher.py:finish():402] scan save: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\wandb-metadata.json wandb-metadata.json
2024-04-11 02:29:43,894 INFO    SenderThread:21924 [dir_watcher.py:finish():402] scan save: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\wandb-summary.json wandb-summary.json
2024-04-11 02:29:43,902 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 10
2024-04-11 02:29:43,902 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: poll_exit
2024-04-11 02:29:43,903 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:43,903 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-11 02:29:43,903 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:43,903 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 10
2024-04-11 02:29:43,903 INFO    SenderThread:21924 [file_pusher.py:finish():172] shutting down file pusher
2024-04-11 02:29:43,910 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-11 02:29:43,910 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: poll_exit
2024-04-11 02:29:44,421 INFO    wandb-upload_0:21924 [upload_job.py:push():131] Uploaded file C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\conda-environment.yaml
2024-04-11 02:29:44,508 INFO    wandb-upload_1:21924 [upload_job.py:push():131] Uploaded file C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\config.yaml
2024-04-11 02:29:44,555 INFO    wandb-upload_3:21924 [upload_job.py:push():131] Uploaded file C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\requirements.txt
2024-04-11 02:29:44,570 INFO    wandb-upload_2:21924 [upload_job.py:push():131] Uploaded file C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\output.log
2024-04-11 02:29:44,586 INFO    wandb-upload_4:21924 [upload_job.py:push():131] Uploaded file C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\files\wandb-summary.json
2024-04-11 02:29:44,791 INFO    Thread-15 :21924 [sender.py:transition_state():613] send defer: 11
2024-04-11 02:29:44,791 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:44,791 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-11 02:29:44,791 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:44,791 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 11
2024-04-11 02:29:44,791 INFO    SenderThread:21924 [file_pusher.py:join():178] waiting for file pusher
2024-04-11 02:29:44,791 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 12
2024-04-11 02:29:44,791 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:44,791 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-11 02:29:44,791 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:44,791 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 12
2024-04-11 02:29:44,791 INFO    SenderThread:21924 [file_stream.py:finish():595] file stream finish called
2024-04-11 02:29:44,925 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-11 02:29:44,967 INFO    SenderThread:21924 [file_stream.py:finish():599] file stream finish is done
2024-04-11 02:29:44,967 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 13
2024-04-11 02:29:44,967 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: poll_exit
2024-04-11 02:29:44,968 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:44,968 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-11 02:29:44,968 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:44,968 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 13
2024-04-11 02:29:44,968 INFO    SenderThread:21924 [sender.py:transition_state():613] send defer: 14
2024-04-11 02:29:44,969 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: defer
2024-04-11 02:29:44,969 INFO    HandlerThread:21924 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-11 02:29:44,969 DEBUG   SenderThread:21924 [sender.py:send():378] send: final
2024-04-11 02:29:44,969 DEBUG   SenderThread:21924 [sender.py:send():378] send: footer
2024-04-11 02:29:44,969 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: defer
2024-04-11 02:29:44,969 INFO    SenderThread:21924 [sender.py:send_request_defer():609] handle sender defer: 14
2024-04-11 02:29:44,970 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-11 02:29:44,970 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-11 02:29:44,970 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: server_info
2024-04-11 02:29:44,970 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: get_summary
2024-04-11 02:29:44,970 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-11 02:29:44,970 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-11 02:29:44,971 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: job_info
2024-04-11 02:29:44,971 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: poll_exit
2024-04-11 02:29:44,971 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: poll_exit
2024-04-11 02:29:44,971 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: server_info
2024-04-11 02:29:45,137 DEBUG   SenderThread:21924 [sender.py:send_request():405] send_request: job_info
2024-04-11 02:29:45,145 INFO    MainThread:21924 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2024-04-11 02:29:45,145 INFO    MainThread:21924 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2024-04-11 02:29:45,145 INFO    MainThread:21924 [wandb_run.py:_footer_sync_info():3810] logging synced files
2024-04-11 02:29:45,145 DEBUG   HandlerThread:21924 [handler.py:handle_request():146] handle_request: shutdown
2024-04-11 02:29:45,145 INFO    HandlerThread:21924 [handler.py:finish():869] shutting down handler
2024-04-11 02:29:45,980 INFO    WriterThread:21924 [datastore.py:close():296] close: C:\Users\MNL431\Desktop\traffic_DQN\wandb\run-20240411_022930-0pvb3jm9\run-0pvb3jm9.wandb
2024-04-11 02:29:46,148 INFO    SenderThread:21924 [sender.py:finish():1521] shutting down sender
2024-04-11 02:29:46,148 INFO    SenderThread:21924 [file_pusher.py:finish():172] shutting down file pusher
2024-04-11 02:29:46,148 INFO    SenderThread:21924 [file_pusher.py:join():178] waiting for file pusher
